Driver.code,Q1_time,Q2_time,Q3_time,air_temp_mid,avg_lap_time,avg_tyre_life,constructor,driver,driverId,finishing_position,grid_position,humidity_mid,lapTime_best_sec,lapTime_mean_sec,lapTime_std_sec,laps_count,laps_total,num_pit_stops,pit_avg_duration_sec,pit_first_lap,pit_last_lap,pit_min_duration_sec,pit_stop_count,pit_total_duration_sec,points,qualiPosition,race_name,rainfall_mid,round,season,track_temp_mid,weather_airTemp_max,weather_airTemp_mean,weather_airTemp_min,weather_hours,weather_humidity_mean,weather_precip_total,weather_pressure_mean,weather_wind_mean,year,session_type,made_Q2,made_Q3,eliminated_in_Q1,eliminated_in_Q2,eliminated_in_Q3,qualifying_round_reached,pitted,multi_stop,one_stop
HUL,1:10.475,1:10.547,,20.7,76.813317,23.33333333,Haas F1 Team,HUL,hulkenberg,12.0,11.0,56,77.201,346.8676667,589.4593578,6.0,6.0,4,27.501,1.0,46.0,23.841,4.0,82.503,0,11.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,False,False,True,False,2,True,True,False
LEC,1:10.472,1:10.303,1:11.021,20.7,95.0069525,1.0,Ferrari,LEC,leclerc,20.0,2.0,56,92.934,96.5756,2.730093625,,,0,,,,,0.0,,0,2.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,False,False,False
MAG,1:10.602,1:10.723,,20.7,94.706612,1.0,Haas F1 Team,MAG,kevin_magnussen,18.0,12.0,56,93.6,98.3175,4.226893123,,,0,,,,,0.0,,0,14.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,False,False,True,False,2,False,False,False
NOR,1:10.623,1:10.021,1:11.987,20.7,76.250812,23.66666667,McLaren,NOR,norris,2.0,6.0,56,74.94,345.4786667,579.2430974,6.0,6.0,4,22.28533333,1.0,59.0,19.386,4.0,66.856,19,7.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
OCO,1:10.763,1:10.562,,20.7,76.274557,23.33333333,Alpine,OCO,ocon,10.0,14.0,56,76.927,346.6316667,596.5952541,6.0,6.0,5,23.56275,1.0,51.0,22.209,5.0,94.251,1,12.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,False,False,True,False,2,True,True,False
PER,1:10.668,1:10.219,1:12.321,20.7,76.362875,23.66666667,Red Bull Racing,PER,perez,4.0,9.0,56,76.294,346.2415,581.2106667,6.0,6.0,4,22.499,1.0,46.0,20.811,4.0,67.497,12,9.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
PIA,1:10.519,1:10.330,,20.7,76.272887,23.0,McLaren,PIA,piastri,14.0,10.0,56,76.932,417.0198,709.166396,5.0,5.0,4,28.45433333,1.0,52.0,23.338,4.0,85.363,0,10.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,False,False,True,False,2,True,True,False
RIC,1:10.843,,,20.7,76.134841,23.33333333,AlphaTauri,RIC,ricciardo,13.0,17.0,56,76.723,417.1704,706.0713356,5.0,5.0,4,26.74433333,1.0,55.0,23.508,4.0,80.233,0,17.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,False,False,True,False,False,1,True,True,False
RUS,1:10.340,1:10.316,1:11.590,20.7,77.395326,19.0,Mercedes,RUS,russell,15.0,8.0,56,76.431,346.1438333,582.0856893,6.0,6.0,5,22.71366667,1.0,45.0,20.449,4.0,68.141,0,6.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:10.624,1:10.254,1:11.989,20.7,76.562468,23.66666667,Ferrari,SAI,sainz,6.0,7.0,56,76.543,346.4226667,582.1853022,6.0,6.0,4,23.43033333,1.0,51.0,23.03,4.0,70.291,8,8.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
SAR,1:11.035,,,20.7,76.778063,35.0,Williams,SAR,sargeant,11.0,19.0,56,77.247,347.0898333,591.1847249,6.0,6.0,4,25.32533333,1.0,44.0,24.137,4.0,75.976,0,19.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,False,False,True,False,False,1,True,True,False
STR,1:10.551,1:10.375,1:11.344,20.7,76.581609,23.66666667,Aston Martin,STR,stroll,5.0,3.0,56,76.443,346.3243333,580.7677744,6.0,6.0,4,22.452,1.0,52.0,18.504,4.0,67.356,10,3.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
TSU,1:10.837,,,20.7,76.275093,23.66666667,AlphaTauri,TSU,tsunoda,9.0,16.0,56,76.953,346.726,595.1646686,6.0,6.0,4,23.84533333,1.0,55.0,20.969,4.0,71.536,2,16.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,False,False,True,False,False,1,True,True,False
VER,1:10.436,1:10.162,1:10.727,20.7,76.200296,23.66666667,Red Bull Racing,VER,max_verstappen,1.0,1.0,56,75.547,345.3908333,578.6773175,6.0,6.0,4,21.642,1.0,56.0,18.535,4.0,64.926,25,1.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:11.275,,,20.7,77.404812,11.0,Alfa Romeo,ZHO,zhou,17.0,20.0,56,77.289,347.0021667,591.8170024,6.0,6.0,4,22.6045,1.0,15.0,21.256,3.0,45.209,0,20.0,São Paulo Grand Prix,False,20,2023,49.1,21.1,17.5625,14.8,24.0,81.0,0.3,1016.1125,13.375,2023,race,False,False,True,False,False,1,True,True,False
ALB,1:34.634,1:33.588,1:33.323,18.0,100.80486,25.0,Williams,ALB,albon,12.0,5.0,48,110.764,141.3854,33.50290704,5.0,5.0,1,21.242,16.0,16.0,21.242,1.0,21.242,0,6.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,False,True
ALO,1:34.422,1:33.617,1:33.555,18.0,100.473604,25.0,Aston Martin,ALO,alonso,9.0,9.0,48,120.953,145.618,18.79276484,5.0,5.0,2,26.259,1.0,26.0,23.214,2.0,52.518,2,10.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,True,False
BOT,1:34.305,1:33.809,1:33.525,18.0,105.398888,16.66666667,Alfa Romeo,BOT,bottas,17.0,7.0,48,128.339,146.1104,15.16427225,5.0,5.0,2,32.7445,1.0,24.0,21.575,2.0,65.489,0,8.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,True,False
GAS,1:34.272,1:33.494,1:33.239,18.0,100.498069,25.0,Alpine,GAS,gasly,11.0,4.0,48,110.381,141.1668,33.98745651,5.0,5.0,1,22.262,17.0,17.0,22.262,1.0,22.262,0,5.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,False,True
HAM,1:34.307,1:33.837,,18.0,100.140119,16.66666667,Mercedes,HAM,hamilton,7.0,10.0,48,116.372,143.4304,29.30217201,5.0,5.0,2,23.7775,17.0,26.0,22.508,2.0,47.555,6,11.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,False,False,True,False,2,True,True,False
HUL,1:34.265,1:33.979,,18.0,101.214351,23.0,Haas F1 Team,HUL,hulkenberg,19.0,13.0,48,115.664,142.3982,29.83114444,5.0,5.0,2,23.8035,12.0,26.0,22.154,2.0,47.607,0,13.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,False,False,True,False,2,True,True,False
LEC,1:33.617,1:32.775,1:32.726,18.0,99.377325,25.0,Ferrari,LEC,leclerc,2.0,1.0,48,107.347,144.1141667,32.56054566,6.0,6.0,1,22.559,21.0,21.0,22.559,1.0,22.559,18,1.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,False,True
MAG,1:34.337,1:33.664,1:33.537,18.0,100.753904,25.0,Haas F1 Team,MAG,kevin_magnussen,13.0,8.0,48,115.236,142.2274,31.17905082,5.0,5.0,2,21.7395,14.0,26.0,21.611,2.0,43.479,0,9.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,True,False
NOR,1:34.703,,,18.0,124.8445,3.0,McLaren,NOR,norris,20.0,15.0,48,119.327,124.8445,7.80292333,2.0,2.0,0,,,,,0.0,,0,16.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,False,False,True,False,False,1,False,False,False
OCO,1:34.834,,,18.0,100.290302,25.0,Alpine,OCO,ocon,4.0,16.0,48,112.693,141.8306,31.39846748,5.0,5.0,1,21.763,20.0,20.0,21.763,1.0,21.763,12,17.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,False,False,True,False,False,1,True,False,True
PER,1:34.574,1:33.855,,18.0,99.571883,25.0,Red Bull Racing,PER,perez,3.0,11.0,48,119.273,145.0804,23.25366842,5.0,5.0,2,27.5835,1.0,26.0,21.568,2.0,55.167,15,12.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,False,False,True,False,2,True,True,False
PIA,1:34.850,,,18.0,100.272097,25.0,McLaren,PIA,piastri,10.0,18.0,48,118.487,142.864,28.4907872,5.0,5.0,2,21.902,16.0,43.0,20.535,2.0,43.804,2,19.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,False,False,True,False,False,1,True,True,False
RIC,1:34.683,1:34.308,,18.0,102.590681,25.0,AlphaTauri,RIC,ricciardo,14.0,14.0,48,116.345,143.7338,28.46559195,5.0,5.0,1,22.242,17.0,17.0,22.242,1.0,22.242,0,15.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,False,False,True,False,2,True,False,True
RUS,1:34.137,1:33.351,1:33.112,18.0,99.596,25.0,Mercedes,RUS,russell,8.0,3.0,48,108.99,144.1996667,31.94680239,6.0,6.0,2,21.6045,15.0,26.0,21.257,2.0,43.209,4,4.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:33.851,1:33.338,1:32.770,18.0,101.095886,25.0,Ferrari,SAI,sainz,6.0,12.0,48,113.95,145.2468,28.21259968,5.0,5.0,2,21.9455,3.0,26.0,21.261,2.0,43.891,8,2.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,True,False
SAR,1:34.525,1:33.733,1:33.513,18.0,101.109953,25.0,Williams,SAR,sargeant,16.0,6.0,48,112.771,141.5876,32.15443198,5.0,5.0,1,21.367,15.0,15.0,21.367,1.0,21.367,0,7.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,False,True
STR,1:34.504,1:34.199,,18.0,100.88884,25.0,Aston Martin,STR,stroll,5.0,19.0,48,117.862,144.5364,32.23929967,5.0,5.0,2,22.396,3.0,26.0,22.222,2.0,44.792,10,14.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,False,False,True,False,2,True,True,False
TSU,1:36.447,,,18.0,104.110025,15.66666667,AlphaTauri,TSU,tsunoda,18.0,20.0,48,118.278,142.6496,28.46789952,5.0,5.0,2,20.7565,10.0,21.0,20.619,2.0,41.513,0,20.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,False,False,True,False,False,1,True,True,False
VER,1:34.190,1:33.572,1:33.104,18.0,99.000785,25.0,Red Bull Racing,VER,max_verstappen,1.0,2.0,48,105.67,143.9286667,32.73617191,6.0,6.0,2,24.0045,16.0,26.0,21.323,2.0,48.009,25,3.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:34.849,,,18.0,101.365136,25.0,Alfa Romeo,ZHO,zhou,15.0,17.0,48,116.106,144.1822,28.45589167,5.0,5.0,1,22.155,26.0,26.0,22.155,1.0,22.155,0,18.0,Las Vegas Grand Prix,False,21,2023,17.7,19.0,14.28333333,9.9,24.0,52.0,0.0,1012.991667,25.2,2023,race,False,False,True,False,False,1,True,False,True
ALB,1:24.298,1:24.439,,26.9,90.519722,29.0,Williams,ALB,albon,14.0,14.0,52,91.422,93.7932,3.914766366,5.0,5.0,2,22.0445,16.0,43.0,21.919,2.0,44.089,0,14.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,False,False,True,False,2,True,True,False
ALO,1:24.501,1:24.131,1:24.084,26.9,89.933814,29.0,Aston Martin,ALO,alonso,7.0,7.0,52,90.66,92.011,2.296726692,5.0,5.0,2,22.1515,12.0,36.0,21.841,2.0,44.303,6,7.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
BOT,1:24.788,,,26.9,91.415545,28.5,Alfa Romeo,BOT,bottas,19.0,18.0,52,91.281,93.4988,3.846007111,5.0,5.0,1,22.665,29.0,29.0,22.665,1.0,22.665,0,18.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,False,False,True,False,False,1,True,False,True
GAS,1:24.600,1:24.078,1:24.548,26.9,90.426037,29.0,Alpine,GAS,gasly,13.0,10.0,52,90.758,92.1512,2.543742361,5.0,5.0,2,23.2845,17.0,32.0,23.091,2.0,46.569,0,10.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
HAM,1:24.437,1:24.359,,26.9,90.0455,29.0,Mercedes,HAM,hamilton,9.0,11.0,52,90.844,92.4336,2.708937116,5.0,5.0,2,22.12,15.0,35.0,22.045,2.0,44.24,2,11.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,False,False,True,False,2,True,True,False
HUL,1:24.425,1:24.213,1:24.108,26.9,90.726018,29.0,Haas F1 Team,HUL,hulkenberg,15.0,8.0,52,91.227,93.2328,3.457547859,5.0,5.0,2,21.971,13.0,33.0,21.861,2.0,43.942,0,8.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
LEC,1:24.459,1:23.969,1:23.584,26.9,89.584148,29.0,Ferrari,LEC,leclerc,2.0,2.0,52,90.459,91.2158,1.098537528,5.0,5.0,2,21.5825,17.0,35.0,21.246,2.0,43.165,18,2.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
MAG,1:24.764,,,26.9,91.073924,28.5,Haas F1 Team,MAG,kevin_magnussen,20.0,17.0,52,91.593,94.3698,4.151760735,5.0,5.0,2,22.4635,5.0,22.0,22.163,2.0,44.927,0,17.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,False,False,True,False,False,1,True,True,False
NOR,1:24.368,1:23.920,1:23.816,26.9,89.669851,29.0,McLaren,NOR,norris,5.0,5.0,52,90.188,91.4194,1.680176717,5.0,5.0,2,22.7465,14.0,33.0,21.432,2.0,45.493,10,5.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
OCO,1:24.565,1:24.391,,26.9,90.798482,29.0,Alpine,OCO,ocon,12.0,12.0,52,90.988,92.6044,3.145778171,5.0,5.0,1,22.16,15.0,15.0,22.16,1.0,22.16,0,12.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,False,False,True,False,2,True,False,True
PER,1:24.209,1:24.116,1:24.171,26.9,89.588018,29.0,Red Bull Racing,PER,perez,4.0,9.0,52,90.469,92.2884,3.083341823,5.0,5.0,2,21.36,17.0,42.0,21.274,2.0,42.72,12,9.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
PIA,1:24.487,1:24.278,1:23.782,26.9,89.850611,29.0,McLaren,PIA,piastri,6.0,3.0,52,90.419,91.5646,1.401540331,5.0,5.0,2,21.4265,13.0,36.0,21.156,2.0,42.853,8,3.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
RIC,1:24.461,1:24.442,,26.9,90.240388,29.0,AlphaTauri,RIC,ricciardo,11.0,15.0,52,91.284,93.3638,3.728934459,5.0,5.0,2,21.716,7.0,31.0,21.692,2.0,43.432,0,15.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,False,False,True,False,2,True,True,False
RUS,1:24.337,1:24.013,1:23.788,26.9,89.642092,29.0,Mercedes,RUS,russell,3.0,4.0,52,90.598,91.6916,1.769446326,5.0,5.0,2,21.867,14.0,34.0,21.65,2.0,43.734,15,4.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:24.738,,,26.9,90.675056,28.5,Ferrari,SAI,sainz,18.0,16.0,52,91.099,93.0438,3.722993178,5.0,5.0,3,21.3965,23.0,56.0,21.229,2.0,42.793,0,16.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,False,False,True,False,False,1,True,True,False
SAR,,,,26.9,90.758,29.0,Williams,SAR,sargeant,16.0,20.0,52,91.4,94.1532,4.484993055,5.0,5.0,2,22.002,15.0,41.0,21.88,2.0,44.004,0,20.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,False,False,False,False,False,1,True,True,False
STR,1:24.405,1:24.422,,26.9,90.30537,29.0,Aston Martin,STR,stroll,10.0,13.0,52,90.927,92.7444,3.366786569,5.0,5.0,2,21.7665,22.0,42.0,21.667,2.0,43.533,1,13.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,False,False,True,False,2,True,True,False
TSU,1:24.286,1:24.207,1:23.968,26.9,90.406089,29.0,AlphaTauri,TSU,tsunoda,8.0,6.0,52,90.674,91.845,2.050483236,5.0,5.0,1,21.486,22.0,22.0,21.486,1.0,21.486,4,6.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,False,True
VER,1:24.160,1:23.740,1:23.445,26.9,89.265129,29.0,Red Bull Racing,VER,max_verstappen,1.0,1.0,52,90.408,90.9152,0.7238903232,5.0,5.0,2,21.4685,16.0,43.0,21.275,2.0,42.937,26,1.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:25.159,,,26.9,90.776166,19.33333333,Alfa Romeo,ZHO,zhou,17.0,19.0,52,91.303,93.6106,4.136073778,5.0,5.0,2,22.606,13.0,37.0,22.345,2.0,45.212,0,19.0,Abu Dhabi Grand Prix,False,22,2023,32.9,29.1,24.42083333,19.1,24.0,59.875,0.0,1015.520833,8.425,2023,race,False,False,True,False,False,1,True,True,False
